aX,aY,aZ,gX,gY,gZ
-0.427,0.46,1.099,50.354,120.239,15.32
-0.422,0.447,1.096,46.692,119.568,16.052
-0.413,0.428,1.1,43.152,118.958,16.602
-0.4,0.411,1.115,39.551,118.469,16.602
-0.383,0.397,1.131,36.377,117.859,16.357
-0.369,0.385,1.142,33.203,117.249,15.991
-0.355,0.375,1.148,30.457,116.455,15.198
-0.345,0.369,1.157,28.32,115.845,14.587
-0.335,0.369,1.161,26.489,115.112,13.733
-0.33,0.372,1.16,24.902,114.197,13.062
-0.324,0.376,1.161,23.987,113.708,12.39
-0.313,0.378,1.172,23.437,113.342,11.719
-0.29,0.375,1.183,23.56,113.037,11.169
-0.266,0.363,1.178,23.682,112.549,10.376
-0.251,0.354,1.174,23.987,111.755,9.399
-0.247,0.348,1.18,24.536,110.901,8.667
-0.244,0.338,1.183,24.78,110.107,7.812
-0.234,0.331,1.189,24.841,109.192,7.141
-0.217,0.327,1.207,24.658,108.093,6.531
-0.198,0.323,1.226,24.414,106.75,5.92
-0.184,0.32,1.239,24.17,104.919,5.493
-0.176,0.319,1.25,23.987,102.966,5.188
-0.172,0.318,1.255,23.926,101.135,4.639
-0.161,0.316,1.258,23.437,99.243,4.089
-0.149,0.317,1.263,23.499,97.168,3.723
-0.14,0.318,1.271,23.56,95.215,3.601
-0.133,0.315,1.271,23.437,93.323,3.357
-0.126,0.313,1.268,23.315,91.858,2.991
-0.121,0.309,1.266,23.01,90.271,2.869
-0.117,0.298,1.259,22.522,88.989,2.563
-0.107,0.287,1.249,22.156,87.891,2.319
-0.097,0.279,1.24,21.179,86.975,2.075
-0.088,0.271,1.23,20.02,85.999,1.77
-0.077,0.271,1.234,18.555,84.9,1.465
-0.066,0.269,1.24,17.09,83.679,1.221
-0.054,0.267,1.243,15.503,82.153,1.099
-0.042,0.268,1.252,13.916,80.322,0.977
-0.031,0.264,1.267,12.512,78.43,0.916
-0.022,0.254,1.273,10.864,75.989,0.671
-0.015,0.242,1.271,9.46,73.303,0.61
-0.01,0.234,1.269,7.812,70.557,0.366
-0.006,0.227,1.27,6.226,67.566,0.122
-0.002,0.221,1.275,4.578,64.331,-0.549
0.003,0.219,1.278,2.808,60.913,-1.16
0.01,0.22,1.277,0.916,57.617,-1.648
0.013,0.222,1.273,-0.427,53.955,-2.136
0.017,0.223,1.263,-1.892,50.598,-2.625
0.021,0.225,1.253,-3.357,47.302,-3.174
0.025,0.231,1.251,-4.639,43.701,-3.601
0.028,0.235,1.25,-5.798,40.161,-4.028
0.032,0.239,1.249,-6.897,36.682,-4.517
0.04,0.242,1.243,-7.629,33.142,-4.578
0.049,0.247,1.237,-8.24,29.297,-4.761
0.056,0.253,1.227,-8.301,25.818,-4.883
0.063,0.261,1.223,-8.057,22.217,-5.066
0.073,0.268,1.221,-7.568,18.677,-5.249
0.081,0.273,1.211,-6.714,15.076,-5.371
0.085,0.276,1.194,-5.615,11.719,-5.432
0.086,0.276,1.177,-4.456,8.423,-5.554
0.087,0.274,1.157,-3.174,5.493,-5.798
0.088,0.275,1.143,-2.075,2.808,-6.042
0.09,0.275,1.127,-1.343,0.732,-6.165
0.091,0.277,1.112,-0.732,-1.099,-6.226
0.09,0.276,1.095,-0.244,-2.93,-5.981
0.091,0.273,1.074,0.061,-4.456,-6.042
0.092,0.27,1.058,-0.183,-5.249,-5.859
0.097,0.27,1.047,-0.366,-6.165,-5.615
0.102,0.271,1.037,-0.732,-6.958,-5.432
0.107,0.273,1.031,-1.282,-7.08,-5.249
0.112,0.275,1.024,-1.77,-7.568,-4.944
0.116,0.275,1.015,-1.953,-7.874,-4.7
0.124,0.273,1.006,-2.625,-7.996,-4.456
0.129,0.273,1.002,-3.601,-7.996,-4.028
0.132,0.273,1,-4.578,-7.751,-3.845
0.137,0.274,0.999,-5.188,-7.751,-3.418
0.143,0.275,0.996,-5.798,-7.507,-3.296
0.149,0.275,0.994,-6.409,-7.324,-3.174
0.154,0.276,0.988,-7.019,-7.08,-2.93
0.158,0.279,0.985,-7.507,-6.775,-2.686
0.161,0.281,0.983,-7.935,-6.531,-2.441
0.165,0.284,0.978,-7.69,-6.226,-2.197
0.167,0.286,0.976,-7.935,-5.859,-1.892
0.169,0.287,0.976,-7.812,-5.615,-1.709
0.173,0.287,0.977,-7.446,-5.493,-1.526
0.178,0.286,0.978,-6.958,-5.493,-1.16
0.182,0.287,0.982,-6.531,-5.554,-0.916
0.186,0.289,0.988,-5.554,-5.615,-0.854
0.191,0.291,0.994,-4.7,-5.981,-0.549
0.194,0.292,0.995,-3.723,-6.226,-0.61
0.195,0.292,0.993,-2.502,-6.531,-0.488
0.198,0.292,0.995,-1.526,-6.958,-0.427
0.203,0.294,1,-0.488,-7.385,-0.244
0.208,0.294,1,0.671,-8.057,-0.183
0.208,0.294,0.997,1.526,-8.545,-0.244
0.207,0.294,0.991,2.502,-8.789,-0.427
0.205,0.293,0.985,3.357,-9.46,-0.366
0.205,0.287,0.974,3.479,-9.766,0
0.208,0.285,0.966,3.723,-9.705,-0.061
0.209,0.283,0.962,4.089,-9.827,0
0.21,0.282,0.958,4.211,-9.705,0
0.209,0.281,0.953,4.211,-9.705,0.061
0.209,0.277,0.949,4.028,-9.338,0
0.209,0.274,0.945,3.906,-8.789,-0.183
0.211,0.275,0.945,3.784,-8.118,-0.061
0.209,0.276,0.939,3.723,-7.568,-0.183
,,,,,
-0.083,0.368,1.209,-3.54,-21.79,6.042
-0.098,0.386,1.233,-2.747,-23.804,6.836
-0.113,0.405,1.271,-1.526,-25.757,7.874
-0.125,0.423,1.318,-0.549,-28.259,8.911
-0.135,0.437,1.373,0.427,-31.433,9.949
-0.144,0.448,1.428,1.282,-35.339,10.803
-0.155,0.454,1.482,1.526,-39.917,11.841
-0.168,0.463,1.537,1.404,-45.349,12.695
-0.176,0.474,1.588,1.221,-51.758,13.428
-0.176,0.484,1.638,0.305,-59.204,13.916
-0.169,0.489,1.69,-0.854,-67.566,14.404
-0.158,0.489,1.741,-2.502,-76.843,14.771
-0.147,0.484,1.776,-4.578,-86.914,15.076
-0.139,0.481,1.804,-7.324,-97.778,15.381
-0.133,0.477,1.825,-10.071,-109.07,15.747
-0.126,0.472,1.828,-13.306,-120.483,15.869
-0.122,0.462,1.812,-16.418,-131.409,15.808
-0.121,0.453,1.791,-19.836,-141.846,15.442
-0.119,0.451,1.767,-23.01,-151.978,15.015
-0.12,0.446,1.731,-26.001,-161.255,14.221
-0.118,0.443,1.686,-28.503,-169.556,12.878
-0.12,0.437,1.635,-31.067,-176.819,11.23
-0.128,0.43,1.589,-33.386,-183.289,9.216
-0.144,0.423,1.55,-35.522,-188.599,6.958
-0.155,0.423,1.518,-37.659,-192.749,4.028
-0.165,0.429,1.497,-40.222,-196.106,0.854
-0.177,0.441,1.479,-42.908,-198.975,-2.136
-0.187,0.458,1.467,-46.143,-201.05,-4.761
-0.193,0.479,1.464,-49.988,-202.82,-7.812
-0.196,0.496,1.467,-54.382,-204.163,-10.559
-0.195,0.508,1.469,-59.326,-206.055,-13.184
-0.189,0.515,1.474,-65.308,-207.947,-15.686
-0.183,0.525,1.476,-71.96,-210.327,-17.822
-0.181,0.547,1.489,-79.346,-213.257,-19.531
-0.176,0.568,1.486,-86.853,-216.736,-20.935
-0.169,0.585,1.453,-94.543,-220.581,-22.156
-0.167,0.6,1.429,-102.539,-224.731,-23.01
-0.162,0.617,1.411,-110.596,-228.516,-23.682
-0.156,0.625,1.374,-118.835,-232.605,-24.048
-0.15,0.631,1.321,-127.38,-236.755,-24.292
-0.143,0.627,1.247,-135.803,-240.417,-23.987
-0.138,0.619,1.166,-144.653,-243.652,-23.376
-0.139,0.611,1.071,-153.442,-246.216,-22.522
-0.144,0.601,0.98,-161.621,-248.047,-21.484
-0.141,0.6,0.901,-169.434,-249.146,-20.447
-0.134,0.592,0.808,-176.636,-249.573,-19.165
-0.135,0.57,0.696,-183.044,-249.451,-17.334
-0.135,0.54,0.585,-189.514,-248.718,-15.137
-0.128,0.5,0.481,-195.374,-247.314,-13
-0.121,0.456,0.386,-201.111,-245.239,-10.498
-0.115,0.41,0.303,-206.482,-242.371,-7.874
-0.117,0.377,0.234,-211.304,-239.075,-5.31
-0.121,0.354,0.176,-214.417,-235.291,-3.418
-0.121,0.328,0.109,-216.187,-231.262,-2.075
-0.123,0.297,0.045,-216.614,-226.807,-0.916
-0.131,0.276,-0.009,-216.125,-222.29,0.183
-0.145,0.271,-0.045,-214.355,-217.407,1.038
-0.149,0.27,-0.082,-211.182,-212.341,1.709
-0.146,0.26,-0.116,-207.275,-207.214,2.075
-0.14,0.248,-0.139,-202.942,-202.515,2.441
-0.138,0.249,-0.168,-197.815,-197.815,3.052
-0.142,0.239,-0.206,-192.566,-193.42,3.723
-0.145,0.227,-0.256,-187.317,-188.354,4.211
-0.153,0.216,-0.29,-182.312,-183.35,4.639
-0.16,0.203,-0.301,-177.795,-178.284,5.249
-0.158,0.193,-0.318,-173.828,-172.852,5.859
-0.154,0.185,-0.35,-169.8,-167.847,6.47
-0.154,0.187,-0.373,-165.527,-163.025,6.958
-0.152,0.187,-0.387,-160.767,-158.386,7.507
-0.148,0.176,-0.415,-155.334,-153.87,8.179
-0.144,0.16,-0.449,-149.658,-149.292,8.545
-0.143,0.144,-0.473,-144.165,-144.47,8.545
-0.147,0.132,-0.503,-138.794,-139.709,8.484
-0.157,0.124,-0.544,-134.033,-134.705,8.362
-0.162,0.124,-0.578,-129.639,-129.211,8.24
-0.157,0.109,-0.626,-125.366,-123.23,8.179
-0.154,0.082,-0.671,-121.46,-117.065,8.118
-0.16,0.069,-0.697,-118.164,-110.413,8.057
-0.166,0.058,-0.721,-114.685,-103.455,7.812
-0.164,0.041,-0.75,-111.206,-96.558,7.568
-0.16,0.023,-0.771,-107.849,-89.661,7.08
-0.159,0.008,-0.787,-104.736,-82.703,6.165
-0.16,-0.007,-0.801,-101.318,-76.111,5.066
-0.159,-0.009,-0.8,-98.083,-69.336,4.028
-0.15,-0.014,-0.808,-94.91,-62.439,2.93
-0.142,-0.024,-0.809,-91.064,-56.152,1.892
-0.132,-0.033,-0.798,-87.097,-50.354,0.916
-0.125,-0.051,-0.797,-83.374,-45.166,0.061
-0.12,-0.073,-0.792,-80.139,-40.649,-0.427
-0.12,-0.094,-0.795,-77.332,-36.316,-1.038
-0.118,-0.11,-0.801,-74.28,-32.227,-1.526
-0.118,-0.132,-0.81,-71.472,-29.114,-1.648
-0.122,-0.152,-0.821,-68.481,-25.94,-1.953
-0.125,-0.169,-0.832,-65.43,-22.888,-2.319
-0.126,-0.192,-0.841,-61.951,-20.02,-2.808
-0.131,-0.219,-0.843,-58.289,-17.639,-2.991
-0.133,-0.246,-0.843,-54.321,-15.198,-3.357
-0.135,-0.269,-0.849,-50.232,-13.306,-3.845
-0.139,-0.288,-0.852,-45.41,-11.841,-4.456
-0.141,-0.31,-0.856,-40.1,-10.803,-5.188
-0.143,-0.333,-0.861,-34.973,-9.766,-6.165
-0.147,-0.357,-0.865,-30.579,-9.399,-6.531
-0.151,-0.381,-0.878,-26.428,-8.545,-6.714
-0.157,-0.403,-0.888,-22.888,-8.057,-6.897
-0.164,-0.427,-0.891,-19.226,-7.812,-7.08
-0.171,-0.45,-0.887,-16.052,-7.874,-6.897
-0.179,-0.475,-0.881,-12.634,-7.568,-6.836
-0.19,-0.502,-0.887,-8.606,-8.484,-6.287
-0.199,-0.522,-0.895,-4.761,-8.667,-5.859
-0.208,-0.535,-0.905,-0.122,-8.667,-5.432
-0.214,-0.552,-0.926,5.31,-8.728,-5.249
-0.226,-0.571,-0.955,12.634,-9.216,-4.944
-0.242,-0.583,-0.977,19.165,-8.484,-4.639
-0.259,-0.589,-0.992,25.757,-6.775,-4.639
-0.271,-0.585,-0.998,31.494,-4.883,-4.333
-0.278,-0.572,-0.999,36.987,-2.197,-3.967
-0.28,-0.552,-0.988,41.809,0.671,-3.357
-0.282,-0.521,-0.958,46.997,2.991,-2.502
-0.275,-0.486,-0.919,52.002,5.615,-1.892
-0.266,-0.449,-0.875,57.617,7.507,-0.854
-0.257,-0.415,-0.838,63.416,8.484,0.793
-0.248,-0.387,-0.81,69.519,9.033,2.38
-0.242,-0.365,-0.788,75.867,9.155,4.272
-0.24,-0.332,-0.759,82.642,8.85,5.676
-0.232,-0.304,-0.746,89.05,8.728,7.019
-0.226,-0.282,-0.741,96.13,8.606,7.935
-0.219,-0.251,-0.723,103.21,8.667,8.545
-0.207,-0.214,-0.715,110.962,8.667,9.094
-0.196,-0.187,-0.724,119.019,8.667,9.521
-0.19,-0.162,-0.737,127.808,8.728,9.827
-0.183,-0.129,-0.746,136.597,10.193,9.705
-0.176,-0.097,-0.774,145.508,11.902,9.338
-0.175,-0.076,-0.821,153.931,14.16,8.85
-0.179,-0.05,-0.868,161.194,18.066,7.874
-0.188,-0.026,-0.915,166.87,23.376,6.958
-0.2,-0.007,-0.942,171.021,30.029,6.042
-0.211,0.046,-0.896,174.927,38.391,4.395
-0.201,0.12,-0.843,178.528,47.485,2.869
-0.18,0.176,-0.813,182.617,56.274,1.526
-0.155,0.217,-0.774,187.256,64.575,0.366
-0.133,0.268,-0.712,191.162,71.777,-0.61
-0.121,0.317,-0.672,194.214,78.43,-1.526
-0.115,0.353,-0.66,196.899,83.923,-1.587
-0.113,0.383,-0.649,197.876,89.905,-1.343
-0.113,0.423,-0.624,197.937,96.191,-0.977
-0.118,0.468,-0.577,197.083,102.966,-0.366
-0.114,0.518,-0.522,195.557,109.619,0.366
-0.099,0.56,-0.48,194.458,116.15,1.465
-0.083,0.594,-0.445,193.237,121.582,2.869
-0.079,0.625,-0.414,191.65,126.282,4.944
-0.094,0.645,-0.396,189.941,130.371,7.385
-0.111,0.683,-0.331,188.843,134.888,10.071
-0.117,0.715,-0.25,188.416,138.489,12.756
-0.112,0.719,-0.194,188.049,141.785,15.32
-0.096,0.723,-0.135,186.646,143.982,18.066
-0.099,0.738,-0.091,183.838,145.081,20.935
-0.12,0.757,-0.077,180.115,145.813,24.231
-0.15,0.8,-0.06,176.208,146.912,27.71
-0.181,0.847,-0.025,173.218,149.048,30.884
-0.189,0.848,-0.016,171.631,151.367,34.058
-0.185,0.819,0.006,170.349,152.954,37.109
-0.186,0.794,0.057,168.518,154.358,39.673
-0.199,0.766,0.081,166.199,155.151,42.114
-0.211,0.746,0.091,162.903,155.701,44.312
-0.219,0.718,0.083,158.752,156.311,46.753
-0.221,0.711,0.105,153.809,157.593,49.194
-0.231,0.736,0.179,148.193,159.119,51.697
-0.25,0.75,0.243,143.005,160.889,54.138
-0.254,0.75,0.302,138.611,162.476,56.213
-0.244,0.741,0.381,134.583,163.086,58.35
-0.239,0.73,0.458,130.432,162.354,60.059
-0.25,0.726,0.514,126.892,160.339,61.462
-0.268,0.721,0.53,123.596,157.837,62.622
-0.285,0.711,0.522,120.667,155.64,63.843
-0.307,0.69,0.523,118.103,153.564,64.941
-0.325,0.653,0.528,115.662,152.222,65.979
-0.327,0.628,0.568,113.098,151.184,66.284
-0.329,0.615,0.616,111.206,150.452,66.162
-0.334,0.594,0.64,109.558,149.109,65.613
-0.34,0.563,0.658,107.91,147.705,64.941
-0.343,0.535,0.682,106.323,146.423,64.148
-0.346,0.52,0.709,104.614,145.203,63.171
-0.361,0.521,0.735,102.539,144.226,62.195
-0.381,0.517,0.753,100.891,143.616,60.852
-0.39,0.498,0.771,98.755,143.433,59.753
-0.385,0.476,0.792,96.13,143.616,58.533
-0.376,0.463,0.841,92.773,143.616,57.312
-0.375,0.454,0.898,89.355,143.188,55.847
-0.378,0.444,0.939,85.632,142.7,54.382
-0.381,0.437,0.971,82.214,141.785,52.979
-0.387,0.432,0.995,78.43,140.686,51.514
-0.391,0.431,1.011,74.463,139.404,50.11
-0.389,0.428,1.039,69.946,138.367,49.072
-0.382,0.416,1.058,65.674,137.329,48.157
-0.372,0.407,1.081,60.913,136.169,47.546
-0.362,0.406,1.117,56.458,134.644,46.631
-0.351,0.404,1.148,52.49,133.057,45.288
-0.35,0.397,1.167,48.95,130.859,43.823
-0.351,0.381,1.177,45.776,128.479,42.358
-0.348,0.364,1.176,43.335,126.221,40.466
-0.342,0.353,1.176,40.833,123.962,39.246
-0.342,0.351,1.175,38.147,122.375,37.781
-0.341,0.351,1.174,35.522,120.728,36.56
-0.337,0.349,1.177,33.447,119.629,35.461
-0.332,0.348,1.184,31.616,118.286,34.302
-0.321,0.345,1.193,29.968,117.371,32.959
-0.303,0.342,1.204,28.564,116.577,31.372
-0.29,0.339,1.218,27.527,115.356,29.785
-0.29,0.339,1.233,26.672,114.014,28.259
-0.287,0.337,1.247,26.062,112.854,26.672
-0.275,0.334,1.255,25.269,111.206,25.391
-0.258,0.329,1.261,24.292,109.802,24.231
-0.245,0.318,1.268,23.376,108.582,23.193
-0.24,0.312,1.266,21.912,106.995,22.034
-0.243,0.309,1.259,20.569,105.286,20.935
-0.241,0.306,1.249,19.409,103.638,19.714
-0.231,0.303,1.248,18.372,102.173,18.188
-0.217,0.301,1.255,17.578,100.83,16.846
-0.205,0.298,1.255,17.456,99.426,15.564
-0.194,0.297,1.259,16.907,98.267,14.465
-0.18,0.293,1.258,16.541,96.802,13.55
-0.171,0.284,1.248,15.991,95.459,12.939
-0.162,0.266,1.235,15.32,94.238,12.39
-0.154,0.253,1.231,14.221,93.201,11.536
-0.146,0.245,1.228,13.428,91.858,10.559
-0.136,0.24,1.223,12.573,90.637,9.46
-0.129,0.237,1.223,11.902,89.233,8.423
-0.119,0.235,1.229,11.23,87.708,7.324
-0.109,0.233,1.23,10.864,86.06,5.981
-0.101,0.234,1.238,10.62,84.351,5.127
-0.094,0.233,1.253,10.01,82.397,4.211
-0.086,0.231,1.268,9.338,80.444,3.357
-0.078,0.229,1.281,8.789,78.064,2.625
-0.068,0.229,1.294,7.874,75.317,1.77
-0.06,0.23,1.303,6.897,72.571,1.221
-0.053,0.235,1.311,5.981,69.519,0.671
-0.044,0.241,1.319,4.639,65.552,0.305
-0.037,0.244,1.327,3.174,61.584,-0.061
-0.032,0.25,1.34,1.709,57.251,-0.244
-0.029,0.256,1.35,0.366,52.49,-0.305
-0.026,0.258,1.35,-1.16,47.791,-0.244
-0.027,0.257,1.344,-2.93,43.091,-0.183
-0.025,0.258,1.336,-4.883,38.269,0.061
-0.023,0.261,1.326,-6.714,33.508,0.366
-0.019,0.265,1.307,-8.423,28.87,0.488
-0.019,0.267,1.281,-10.01,24.414,0.61
-0.018,0.269,1.259,-11.658,20.447,0.854
-0.015,0.273,1.24,-12.634,16.663,0.977
-0.013,0.272,1.22,-13.245,13.123,0.977
-0.011,0.271,1.197,-13.977,10.132,1.038
-0.009,0.27,1.175,-13.916,7.019,0.977
-0.008,0.268,1.15,-13.428,4.456,0.549
-0.007,0.265,1.125,-13,2.563,0.244
-0.006,0.264,1.1,-12.207,0.732,-0.244
-0.004,0.263,1.076,-11.536,-0.549,-0.916
-0.002,0.263,1.055,-10.193,-1.587,-1.526
0,0.264,1.04,-8.85,-2.441,-2.075
0.004,0.266,1.03,-7.69,-3.052,-2.625
0.01,0.27,1.026,-6.409,-3.479,-3.174
0.018,0.272,1.024,-5.066,-3.784,-3.662
0.025,0.274,1.02,-3.967,-4.028,-4.15
0.03,0.278,1.016,-2.625,-4.272,-4.761
0.038,0.283,1.017,-1.404,-4.456,-5.127
0.047,0.289,1.019,-0.61,-4.517,-5.676
0.059,0.3,1.025,0.488,-5.005,-6.042
0.07,0.309,1.026,1.526,-5.31,-6.409
0.077,0.315,1.022,2.441,-5.737,-6.653
0.084,0.317,1.019,2.808,-6.104,-6.653
0.094,0.317,1.018,2.808,-6.714,-6.714
0.099,0.318,1.016,2.502,-7.141,-6.653
0.102,0.317,1.01,2.075,-7.629,-6.348
0.104,0.315,1.006,1.038,-8.118,-5.981
0.106,0.314,1.006,-0.061,-8.118,-5.859
0.112,0.315,1.005,-1.221,-8.545,-5.493
0.118,0.313,1.001,-1.953,-8.972,-5.31
0.125,0.314,1.002,-3.113,-9.216,-5.066
0.128,0.317,1,-3.784,-9.583,-4.822
0.129,0.319,0.994,-4.517,-9.949,-4.578
0.13,0.322,0.989,-4.639,-10.498,-4.395
0.131,0.321,0.983,-4.639,-10.803,-4.028
0.132,0.32,0.975,-4.028,-11.292,-3.967
0.132,0.322,0.975,-3.662,-11.414,-4.089
0.134,0.322,0.974,-2.991,-11.414,-3.967
0.133,0.32,0.969,-2.502,-11.414,-3.784
0.134,0.317,0.965,-2.014,-11.169,-3.54
0.137,0.315,0.966,-1.404,-11.169,-3.54
0.14,0.316,0.967,-0.671,-10.925,-3.54
0.143,0.319,0.97,0.244,-11.108,-3.601
0.143,0.32,0.966,1.465,-11.23,-3.479
0.142,0.317,0.958,2.38,-10.986,-3.418
0.143,0.318,0.955,3.235,-10.62,-3.296
0.143,0.318,0.954,4.089,-10.193,-3.418
0.139,0.313,0.946,4.639,-9.827,-3.357
0.135,0.307,0.934,4.944,-9.338,-3.357
0.134,0.302,0.929,4.944,-8.606,-3.235
0.134,0.299,0.931,4.7,-7.507,-3.052
0.135,0.296,0.935,4.639,-6.775,-2.93
0.136,0.295,0.941,4.395,-6.226,-2.869
0.136,0.297,0.946,4.028,-5.493,-2.869
0.137,0.299,0.954,3.418,-4.761,-2.869
,,,,,
-0.09,0.364,1.208,-7.69,-23.193,8.545
-0.103,0.369,1.222,-7.141,-26.001,9.216
-0.117,0.375,1.231,-6.042,-28.992,9.827
-0.13,0.381,1.24,-5.188,-32.288,10.498
-0.143,0.392,1.256,-4.15,-35.828,10.986
-0.155,0.402,1.277,-2.686,-39.612,11.78
-0.163,0.406,1.301,-1.282,-43.518,12.329
-0.175,0.405,1.329,0.061,-47.729,12.817
-0.189,0.399,1.355,1.404,-52.307,13.367
-0.196,0.391,1.376,2.136,-57.129,13.794
-0.198,0.385,1.397,2.686,-62.439,13.916
-0.198,0.384,1.414,2.991,-67.993,14.221
-0.198,0.384,1.425,2.808,-73.669,14.038
-0.205,0.382,1.422,2.625,-79.529,13.916
-0.214,0.38,1.419,1.892,-85.144,13.916
-0.225,0.376,1.414,1.221,-91.003,13.611
-0.233,0.373,1.411,0.427,-96.497,13.306
-0.243,0.367,1.404,-0.61,-101.807,12.634
-0.254,0.359,1.391,-1.953,-106.934,12.024
-0.26,0.352,1.373,-3.174,-111.877,11.169
-0.261,0.353,1.36,-4.822,-116.516,9.949
-0.259,0.357,1.349,-6.287,-120.667,8.545
-0.26,0.359,1.332,-7.69,-124.573,7.202
-0.267,0.36,1.315,-9.277,-127.869,5.615
-0.283,0.364,1.298,-10.864,-131.104,4.15
-0.305,0.375,1.293,-12.695,-133.911,2.38
-0.324,0.393,1.298,-14.282,-136.536,0.61
-0.342,0.416,1.307,-16.113,-139.221,-1.038
-0.354,0.442,1.321,-18.127,-141.602,-2.502
-0.356,0.47,1.34,-19.897,-144.165,-3.845
-0.352,0.491,1.355,-21.545,-147.095,-5.188
-0.353,0.506,1.37,-23.926,-150.208,-6.653
-0.363,0.524,1.388,-26.367,-153.442,-8.118
-0.376,0.548,1.405,-29.114,-157.471,-9.705
-0.384,0.572,1.411,-32.227,-161.316,-10.986
-0.39,0.594,1.411,-35.095,-165.527,-12.329
-0.392,0.606,1.395,-38.086,-169.922,-14.038
-0.387,0.61,1.363,-41.626,-174.377,-15.381
-0.385,0.608,1.319,-45.471,-178.406,-16.418
-0.387,0.606,1.271,-50.171,-182.129,-17.395
-0.398,0.607,1.219,-55.725,-185.303,-18.494
-0.414,0.617,1.177,-61.462,-187.927,-19.104
-0.43,0.631,1.137,-67.322,-190.002,-19.592
-0.444,0.642,1.089,-72.815,-191.65,-20.081
-0.453,0.655,1.038,-78.308,-192.932,-20.569
-0.458,0.67,0.999,-83.923,-193.726,-20.874
-0.46,0.689,0.961,-89.294,-193.97,-20.996
-0.461,0.708,0.916,-94.604,-194.336,-20.508
-0.462,0.723,0.877,-100.037,-194.397,-19.47
-0.463,0.73,0.846,-104.797,-194.519,-18.066
-0.458,0.729,0.811,-110.168,-194.519,-16.113
-0.45,0.722,0.774,-115.112,-194.885,-13.916
-0.442,0.713,0.736,-119.568,-195.496,-11.841
-0.435,0.72,0.708,-124.084,-196.106,-9.583
-0.428,0.723,0.665,-127.686,-196.899,-7.263
-0.426,0.719,0.612,-130.493,-197.632,-4.822
-0.417,0.705,0.55,-132.874,-198.12,-2.686
-0.411,0.689,0.495,-135.315,-197.998,-0.305
-0.407,0.659,0.433,-137.817,-197.632,2.502
-0.4,0.633,0.393,-140.137,-196.594,5.371
-0.393,0.623,0.371,-142.273,-195.618,7.996
-0.379,0.596,0.314,-143.616,-193.97,10.559
-0.364,0.553,0.258,-144.958,-192.749,13.245
-0.351,0.522,0.222,-146.118,-191.467,15.93
-0.344,0.495,0.164,-147.461,-189.514,18.372
-0.343,0.454,0.097,-148.865,-187.744,20.813
-0.345,0.412,0.045,-150.391,-185.364,23.193
-0.352,0.38,0,-151.733,-181.824,24.902
-0.356,0.358,-0.034,-152.588,-178.284,26.306
-0.355,0.337,-0.062,-152.466,-174.866,27.222
-0.35,0.312,-0.088,-151.184,-171.387,27.71
-0.345,0.286,-0.125,-149.109,-168.03,27.893
-0.353,0.271,-0.161,-146.118,-164.612,27.466
-0.36,0.267,-0.185,-142.151,-161.133,26.672
-0.357,0.249,-0.214,-137.634,-157.349,25.696
-0.351,0.233,-0.215,-133.118,-153.748,24.475
-0.339,0.233,-0.215,-129.395,-150.513,23.254
-0.325,0.231,-0.239,-125.61,-147.644,22.034
-0.309,0.219,-0.278,-121.643,-145.325,20.691
-0.294,0.188,-0.324,-118.164,-143.188,19.714
-0.286,0.158,-0.359,-115.479,-140.869,19.043
-0.28,0.147,-0.385,-113.586,-138.184,18.372
-0.274,0.13,-0.427,-111.633,-135.132,17.578
-0.277,0.118,-0.464,-110.168,-131.775,16.907
-0.281,0.098,-0.498,-108.276,-128.113,15.625
-0.29,0.09,-0.52,-106.262,-124.268,14.221
-0.29,0.087,-0.56,-104.492,-119.934,12.817
-0.292,0.068,-0.599,-102.478,-115.234,11.047
-0.292,0.059,-0.609,-100.342,-110.596,9.338
-0.289,0.054,-0.627,-98.389,-105.957,7.324
-0.28,0.038,-0.652,-96.863,-101.074,5.554
-0.272,0.028,-0.654,-96.008,-96.313,3.723
-0.263,0.017,-0.661,-95.459,-91.797,1.953
-0.259,0.006,-0.673,-95.154,-87.891,0.183
-0.257,0,-0.677,-94.91,-84.167,-1.709
-0.254,-0.01,-0.686,-94.36,-80.2,-3.54
-0.25,-0.022,-0.694,-93.323,-76.904,-5.554
-0.249,-0.031,-0.708,-92.407,-73.364,-7.996
-0.254,-0.036,-0.712,-90.942,-70.251,-10.803
-0.264,-0.031,-0.703,-88.989,-67.078,-13.672
-0.261,-0.032,-0.704,-86.792,-64.026,-16.846
-0.261,-0.043,-0.712,-83.74,-61.829,-20.325
-0.258,-0.042,-0.703,-81.238,-59.937,-23.437
-0.254,-0.045,-0.702,-78.796,-58.411,-26.55
-0.25,-0.038,-0.697,-76.416,-57.617,-29.724
-0.243,-0.043,-0.702,-74.829,-56.519,-32.898
-0.235,-0.053,-0.708,-73.792,-56.702,-35.645
-0.226,-0.07,-0.728,-73.975,-55.908,-38.025
-0.215,-0.086,-0.75,-74.463,-56.274,-39.978
-0.199,-0.111,-0.777,-75.867,-56.03,-41.504
-0.182,-0.142,-0.802,-76.66,-55.847,-43.579
-0.165,-0.174,-0.836,-78.796,-55.176,-45.227
-0.154,-0.199,-0.868,-79.773,-54.81,-46.326
-0.147,-0.218,-0.893,-80.261,-53.65,-47.241
-0.143,-0.245,-0.911,-79.956,-52.551,-47.729
-0.139,-0.278,-0.926,-78.308,-51.636,-48.218
